report_id,version,entity,city,state,injury_severity,incident_date,airbag,towed,narrative_len,vin,incident_time,driver_type,same_incident_id,same_vehicle_id,service_context,operator,any_injury,serious_plus,metro,quarter
30270-10472,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,True,True,936,SADHW2S11R1,12:03,,37d2c7db4e66423,a408dead6df7aab,True,waymo,False,False,california,2025Q2
30270-10452,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,726,SADHW2S1XR1,00:53,,e65533d2253e434,a3a67ca935f8b01,True,waymo,False,False,california,2025Q1
30270-10454,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,778,SADHW2S1XR1,20:01,,bb7242ab0c21676,67fce9a33f73773,True,waymo,False,False,california,2025Q1
30270-10447,1,Waymo LLC,San Francisco,CA,Minor,2025-03-01,False,False,998,SADHW2S13R1,13:05,,a1a9f216f0b940f,39edc3a2b668bd4,True,waymo,True,False,california,2025Q1
30270-10446,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,712,SADHW2S10M1,04:23,,d40963f83336275,9dfadc4748614b2,True,waymo,False,False,california,2025Q1
30610-10399,2,"Zoox, Inc.",San Francisco,CA,No Injuries Reported,2025-04-01,False,True,1529,7Z00XVHXXRK,09:33,,ed38cb58ec4a1f5,f69c1d9a952c50a,False,zoox,False,False,california,2025Q2
30270-10488,1,Waymo LLC,Inglewood,CA,No Injuries Reported,2025-03-01,False,False,821,SADHW2S19R1,22:03,,a67d18fe1fddf3d,901ac6c47f6f733,True,waymo,False,False,california,2025Q1
30270-10487,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,783,SADHW2S17R1,17:20,,f285742e6381c0f,5ce6300cb8b203c,True,waymo,False,False,california,2025Q1
30270-10449,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,833,SADHW2S19R1,15:15,,915965fdc13a740,a64814bf1ec68ee,True,waymo,False,False,california,2025Q1
30270-10451,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,689,SADHW2S15R1,12:36,,b014b9fd6ea6308,d0ebac371478862,False,waymo,False,False,california,2025Q1
30270-10453,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,767,SADHW2S13R1,15:19,,2f360dacf644b0d,c25b449bcd7cdfa,True,waymo,False,False,california,2025Q1
30270-10455,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,686,SADHW2S11R1,15:17,,7ed1cf3a8400c87,40e938bac6de702,True,waymo,False,False,california,2025Q1
30270-10444,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,915,SADHW2S13R1,20:19,,e8db4ff944a1cc3,7fd83066237e3fa,True,waymo,False,False,california,2025Q1
30270-10443,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,845,SADHW2S13R1,10:05,,012fba9b1f4c28c,5ca36a806c0d507,True,waymo,False,False,california,2025Q1
30270-10442,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,1115,SADHW2S16R1,19:13,,e890366425f92f4,5dc1439eb5644a6,True,waymo,False,False,california,2025Q1
30270-10436,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,846,SADHW2S13R1,17:06,,9590144d946c2fa,c5314f385719a72,True,waymo,False,False,california,2025Q1
30270-10425,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,823,SADHW2S11R1,10:42,,5caf4743543d731,705d1bd1776b1ad,True,waymo,False,False,california,2025Q1
30270-10428,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,1009,SADHW2S1XR1,23:42,,068ce526db856cc,2be1b9a39636830,True,waymo,False,False,california,2025Q1
30270-10426,1,Waymo LLC,West Hollywood,CA,No Injuries Reported,2025-03-01,False,False,718,SADHW2S18R1,01:52,,d8172af2d0c0f96,1dfd8c59429b499,True,waymo,False,False,california,2025Q1
30270-10421,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,754,SADHW2S17R1,00:11,,bc3ae4369651c8d,63253074c9e64f2,False,waymo,False,False,california,2025Q1
30270-10420,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,870,SADHW2S18R1,09:41,,da8340cc27778be,6028033716b9247,True,waymo,False,False,california,2025Q1
30270-10335,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,938,SADHW2S13R1,13:11,,2b4ae7e6e7a0b7e,b5ce786e1bf0900,True,waymo,False,False,california,2025Q1
30270-10336,1,Waymo LLC,West Hollywood,CA,No Injuries Reported,2025-03-01,False,False,1009,SADHW2S18R1,23:00,,41e60e15cc0ccfa,31e7a222dd92db2,True,waymo,False,False,california,2025Q1
30270-10337,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,766,SADHW2S11R1,16:46,,52d204b4a4df1c5,abc756b53640e95,True,waymo,False,False,california,2025Q1
30270-10334,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,1095,SADHW2S1XR1,20:48,,b839f9b509c626f,7b5e705adeea7e8,True,waymo,False,False,california,2025Q1
30270-10332,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,923,SADHW2S13R1,09:29,,1da574bf86e86e6,3a41fdf19a1379a,True,waymo,False,False,california,2025Q1
30270-10327,1,Waymo LLC,Beverly Hills,CA,No Injuries Reported,2025-03-01,False,False,897,SADHW2S15R1,14:09,,7387be18790a2af,9ce87e9f64b38aa,True,waymo,False,False,california,2025Q1
30270-10326,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,819,SADHW2S19R1,08:36,,f4c74c5f46b77e2,4397efdcc60adba,False,waymo,False,False,california,2025Q1
30270-10324,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,842,SADHW2S1XR1,00:01,,063193d08c16979,9e40c2babfb79c8,True,waymo,False,False,california,2025Q1
30270-10323,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,909,SADHW2S14R1,22:21,,6f8e41395fab5e8,31c9cef6355228c,True,waymo,False,False,california,2025Q1
30270-10322,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,778,SADHW2S1XR1,19:26,,bdc3fa454ba067e,f5bad8f25c54711,True,waymo,False,False,california,2025Q1
30270-10321,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,837,SADHW2S13R1,12:57,,77ba86fa433a2c4,ce2a69333b0f094,True,waymo,False,False,california,2025Q1
30270-10320,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,856,SADHW2S13R1,12:44,,77ba86fa433a2c4,ce2a69333b0f094,True,waymo,False,False,california,2025Q1
30270-10319,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,848,SADHW2S11R1,19:08,,75e7a29d5560dfe,cd223ee0c0d774c,True,waymo,False,False,california,2025Q1
30270-10363,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,1067,SADHW2S16R1,19:04,,cd66eb3a1b6a758,6054018587d3c45,True,waymo,False,False,california,2025Q1
30270-10362,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,706,SADHW2S15R1,05:56,,542a8f6e1876cf2,fc5dec8c098f30e,True,waymo,False,False,california,2025Q1
30270-10360,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,852,SADHW2S13R1,23:21,,11e9a791b2b6ea6,ffa7f9ea6625ecf,True,waymo,False,False,california,2025Q1
30270-10359,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,855,SADHW2S10R1,18:22,,e9322b299bac2dc,e93f9538f643ca4,True,waymo,False,False,california,2025Q1
30270-10347,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,776,SADHW2S19R1,17:09,,04571dd36a8589e,5abf64e21df2b08,True,waymo,False,False,california,2025Q1
30270-10344,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,842,SADHW2S16R1,08:10,,513a4876d6f7df2,6054018587d3c45,True,waymo,False,False,california,2025Q1
30270-10343,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,713,SADHW2S14R1,06:58,,e4b3555b35a51cb,462f0f802d34060,True,waymo,False,False,california,2025Q1
30270-10470,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,False,True,917,SADHW2S19R1,13:45,,aa6cc345c62be58,16fe32d5f7a7853,True,waymo,False,False,california,2025Q2
30270-10396,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,False,False,1101,SADHW2S14R1,11:38,,c167556cb883b32,1529671f5525447,True,waymo,False,False,california,2025Q2
30270-10419,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,False,True,855,SADHW2S15R1,18:55,,301c535041d56a9,acbc4e0db69cef8,True,waymo,False,False,california,2025Q2
30270-10408,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,False,True,762,SADHW2S18R1,17:45,,9960338dcb57750,439be6701a145ab,False,waymo,False,False,california,2025Q2
30270-10364,2,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,1377,SADHW2S19R1,13:35,,1938b649ef9a66a,d38a9c8870c899e,True,waymo,False,False,california,2025Q1
30270-10349,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,1129,SADHW2S12R1,14:48,,3b84b8c3a920423,c3868a60524aabc,True,waymo,False,False,california,2025Q1
30610-10399,1,"Zoox, Inc.",San Francisco,CA,No Injuries Reported,2025-04-01,False,True,1404,7Z00XVHXXRK,09:33,,ed38cb58ec4a1f5,f69c1d9a952c50a,False,zoox,False,False,california,2025Q2
30270-10396,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-04-01,False,False,950,SADHW2S14R1,11:38,,c167556cb883b32,1529671f5525447,True,waymo,False,False,california,2025Q2
30270-10380,1,Waymo LLC,Los Angeles,CA,Minor,2025-03-01,False,True,1031,SADHW2S17R1,22:55,,ddfddee93e67fc1,50bbe94a2ce380c,True,waymo,True,False,california,2025Q1
30270-10367,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,True,1216,SADHW2S14R1,09:16,,6749366fff5ee51,15f97c34d4c692d,True,waymo,False,False,california,2025Q1
30270-10364,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,False,1220,SADHW2S19R1,13:35,,1938b649ef9a66a,d38a9c8870c899e,True,waymo,False,False,california,2025Q1
30270-10349,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,977,SADHW2S12R1,14:48,,3b84b8c3a920423,c3868a60524aabc,True,waymo,False,False,california,2025Q1
30270-10317,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,True,912,SADHW2S1XM1,18:12,,8d93aa03f99ce3a,3e0df0d9509ae6b,True,waymo,False,False,california,2025Q1
30270-10292,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,True,780,SADHW2S15R1,15:05,,5cd19a835b8ee72,54bdbd8533c72f1,True,waymo,False,False,california,2025Q1
30270-10289,1,Waymo LLC,Los Angeles,CA,Minor,2025-03-01,False,True,778,SADHW2S19R1,01:24,,c38a1c64c446c4d,23b0138d7f69a3a,True,waymo,True,False,california,2025Q1
30270-10221,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,True,1087,SADHW2S11R1,22:28,,46521fc040435f1,cc12726ac69a233,True,waymo,False,False,california,2025Q1
30270-10276,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,804,SADHW2S13M1,8:48,,babc286c22f1f7d,d15358998623a2a,True,waymo,False,False,california,2025Q1
30270-10130,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,1036,SADHW2S13R1,16:31,,6e8436d7b93f635,3c8b4e930e85379,False,waymo,False,False,california,2025Q1
30270-10274,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,855,SADHW2S12R1,11:38,,ede37373b4ba5e5,2fb352addc409a1,True,waymo,False,False,california,2025Q1
30270-10216,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,953,SADHW2S14R1,17:20,,17c86d48468d307,4146078966d52fb,True,waymo,False,False,california,2025Q1
30270-10143,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,786,SADHW2S10R1,12:23,,7fd090dc5def1cb,9c5038897dc8056,True,waymo,False,False,california,2025Q1
30270-10182,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,1173,SADHW2S1XR1,13:47,,e33f02ba21bbc82,e61c32395715a3f,True,waymo,False,False,california,2025Q1
30270-10058,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,941,SADHW2S13R1,22:03,,a23645e9ae97899,545879f6fb2ad86,True,waymo,False,False,california,2025Q1
30270-10053,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,782,SADHW2S17R1,07:26,,3d4bf64a0b9921a,aaf86a387139363,True,waymo,False,False,california,2025Q1
30270-10057,1,Waymo LLC,San Francisco,CA,Minor,2025-02-01,False,False,937,SADHW2S19R1,23:58,,fbe6478d5c0c171,7429c8f0a22ec71,True,waymo,True,False,california,2025Q1
30270-10131,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,966,SADHW2S16R1,17:09,,d18a0a297f90dc8,6fa34366492a742,True,waymo,False,False,california,2025Q1
30270-10129,1,Waymo LLC,Santa Monica,CA,No Injuries Reported,2025-02-01,False,False,843,SADHW2S17R1,14:56,,b69365f21d47b9c,ec7344470bfa45d,True,waymo,False,False,california,2025Q1
30270-10081,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,False,False,845,SADHW2S17R1,18:22,,0dfac0be21c8da4,2e4fc64e3534cb6,True,waymo,False,False,california,2025Q1
30270-10137,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,706,SADHW2S17R1,07:05,,9633af41c73e4ab,bb7a95e3244d782,True,waymo,False,False,california,2025Q1
30270-10135,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,849,SADHW2S11R1,14:58,,4ae0f7763f7a1cb,1e9e5d983fe05bf,True,waymo,False,False,california,2025Q1
30270-10079,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,944,SADHW2S12R1,13:59,,c0f34afded1bc4d,1d48c86b532faa3,True,waymo,False,False,california,2025Q1
30270-10078,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,759,SADHW2S15R1,14:36,,0baa19c3c4de7ed,07448791ab013d2,False,waymo,False,False,california,2025Q1
30270-10067,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,714,SADHW2S1XR1,11:35,,9612a9723e060e4,21abb73f00f3a18,True,waymo,False,False,california,2025Q1
30270-10077,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,False,False,1049,SADHW2S15R1,07:02,,49187973fd18d64,c8ac17680c44a98,False,waymo,False,False,california,2025Q1
30270-10076,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,642,SADHW2S10M1,13:49,,9b6c6e6504c9cd9,54438cbdb57334f,False,waymo,False,False,california,2025Q1
30270-10083,1,Waymo LLC,Los Angeles,CA,Minor,2025-02-01,False,False,843,SADHW2S15R1,11:43,,5665cd0476afae7,99dc6c8a043c39a,True,waymo,True,False,california,2025Q1
30270-10050,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,706,SADHW2S15R1,07:07,,5da4eca366e56f7,94d4295956bd0c0,True,waymo,False,False,california,2025Q1
30270-10049,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,777,SADHW2S15R1,13:59,,783ffed947694fd,00fa24afe50168b,False,waymo,False,False,california,2025Q1
30270-10047,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,748,SADHW2S17R1,18:43,,120162186b3f822,f4f776649f9d71e,False,waymo,False,False,california,2025Q1
30270-10046,1,Waymo LLC,Santa Monica,CA,No Injuries Reported,2025-02-01,False,False,798,SADHW2S11R1,20:08,,00cf76dca3bcbce,87e063e17697306,True,waymo,False,False,california,2025Q1
30270-10090,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,False,False,841,SADHW2S17R1,22:54,,6c8a70e4e1a1bc2,69d394c6f4b45ea,True,waymo,False,False,california,2025Q1
30270-10089,1,Waymo LLC,Los Angeles,CA,Minor,2025-01-01,False,False,979,SADHW2S16R1,21:14,,aeddf9a5808923f,a6d787df6b6267f,True,waymo,True,False,california,2025Q1
30610-10246,1,"Zoox, Inc.",San Francisco,CA,No Injuries Reported,2025-02-01,False,False,717,7Z00XVHX4RK,21:31,,c68689fc617a685,e6ddf1532d70886,False,zoox,False,False,california,2025Q1
30270-10182,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,False,1020,SADHW2S1XR1,13:47,,e33f02ba21bbc82,e61c32395715a3f,True,waymo,False,False,california,2025Q1
30270-10127,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-03-01,False,True,819,SADHW2S15R1,12:25,,f5343b2a2c58c2b,581936751104aa3,True,waymo,False,False,california,2025Q1
30270-10075,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,1159,SADHW2S15R1,09:06,,7021e4061ead5bc,da1c07fbe9f0399,True,waymo,False,False,california,2025Q1
30270-10118,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-03-01,False,True,968,SADHW2S1XR1,13:14,,68fe277ed2ee205,74c0f789e07e92e,False,waymo,False,False,california,2025Q1
30270-10117,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,True,True,853,SADHW2S10R1,19:57,,c9071aa23149df4,61fd77a56acc72d,True,waymo,False,False,california,2025Q1
30270-10054,2,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,False,False,870,SADHW2S19R1,08:12,,245fcf475614f10,62060b6190797d9,False,waymo,False,False,california,2025Q1
30270-10086,1,Waymo LLC,Inglewood,CA,No Injuries Reported,2025-02-01,False,True,861,SADHW2S18R1,21:07,,0189935a3c5671c,11b75b430c54645,True,waymo,False,False,california,2025Q1
30270-10080,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,True,1120,SADHW2S10M1,09:12,,9d71e2ee82fc64f,2c2f75d23c37307,False,waymo,False,False,california,2025Q1
30270-10075,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,1001,SADHW2S15R1,09:06,,7021e4061ead5bc,da1c07fbe9f0399,True,waymo,False,False,california,2025Q1
30270-9987,2,Waymo LLC,San Francisco,CA,Moderate,2025-02-01,False,False,1677,SADHW2S18M1,12:10,,45b81f06862d85c,9b58c96904cb338,True,waymo,True,False,california,2025Q1
30270-10060,1,Waymo LLC,Beverly Hills,CA,No Injuries Reported,2025-02-01,False,True,792,SADHW2S1XR1,19:22,,ec25755718a0c9f,e1600decf466846,False,waymo,False,False,california,2025Q1
30270-9978,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,True,1437,SADHW2S15R1,22:49,,63cb63ad512c4e3,22f4a9434bb99b4,False,waymo,False,False,california,2025Q1
30270-9926,2,Waymo LLC,San Francisco,CA,Minor,2025-02-01,False,False,1255,SADHW2S14R1,14:00,,3b8990bdb26fdf0,c78603b93164de4,True,waymo,True,False,california,2025Q1
30270-9931,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,False,1298,SADHW2S14R1,08:55,,346cd4b6bf87e06,c78603b93164de4,True,waymo,False,False,california,2025Q1
30270-10054,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-02-01,False,False,716,SADHW2S19R1,08:12,,245fcf475614f10,62060b6190797d9,False,waymo,False,False,california,2025Q1
30270-10007,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-02-01,False,True,719,SADHW2S15R1,01:04,,198ede2a0f0bc8c,7f139073e4159f7,False,waymo,False,False,california,2025Q1
30270-10004,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-12-01,False,False,796,SADHW2S14R1,20:51,,41320a9363bd12f,1529671f5525447,True,waymo,False,False,california,2024Q4
30270-9884,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,800,SADHW2S13R1,17:57,,d3b411fa6beef41,136a716399961c3,True,waymo,False,False,california,2025Q1
30270-9885,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,986,SADHW2S13R1,11:36,,34d9149dca40ce7,874470673dd522d,True,waymo,False,False,california,2025Q1
30270-9895,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,757,SADHW2S1XR1,11:20,,3fa95d09e7002f4,63d5996f05e3f54,True,waymo,False,False,california,2025Q1
30270-9897,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,867,SADHW2S15R1,09:17,,2c361192b50837f,c29b4c11225a765,True,waymo,False,False,california,2025Q1
30270-9860,2,Waymo LLC,Los Angeles,CA,Moderate,2025-02-01,False,True,1428,SADHW2S16R1,21:56,,0dc79525eecc923,5badab237b7563f,True,waymo,True,False,california,2025Q1
30270-9988,1,Waymo LLC,Daly City,CA,No Injuries Reported,2025-02-01,True,True,1109,SADHW2S16R1,16:25,,011b230dd3f2ae9,1a5459638549d49,True,waymo,False,False,california,2025Q1
30270-9880,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,852,SADHW2S14R1,15:57,,78fb68a2eb3b39e,52714e323ed4658,True,waymo,False,False,california,2025Q1
30270-9854,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,727,SADHW2S19R1,18:21,,6ca231027bcb3eb,822cb25808b89f8,True,waymo,False,False,california,2025Q1
30270-9821,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,784,SADHW2S14R1,10:03,,f846a6ef8254ef7,7ae1e7e1f5844a9,True,waymo,False,False,california,2025Q1
30270-9851,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2025-01-01,False,False,876,SADHW2S11R1,01:51,,046e04aaeb646d1,4f8d0c1691f7096,True,waymo,False,False,california,2025Q1
30270-9850,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,737,SADHW2S18R1,13:53,,4496e31201f3e12,5c94bfbcaa51d6a,True,waymo,False,False,california,2025Q1
30270-9824,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2025-01-01,False,False,783,SADHW2S12R1,17:21,,5850cea579bf584,610f63562f6f82f,True,waymo,False,False,california,2025Q1
30270-9807,2,Waymo LLC,San Francisco,CA,Minor,2025-01-01,False,True,1035,SADHW2S11M1,14:48,,4ccbd17516d5a82,cc4cb8a51705cf4,True,waymo,True,False,california,2025Q1
30270-9852,1,Waymo LLC,Los Angeles,CA,Minor,2025-01-01,False,False,762,SADHW2S12R1,17:57,,af6e18815ae9663,f07aedd654e601f,True,waymo,True,False,california,2025Q1
